frame_index,path_id,path_local_index,x_mm,y_mm,z_mm,look_x_mm,look_y_mm,look_z_mm,edge_id,edge_t,radius_mm,estimated_clearance_mm
419,entry_to_calyx_lower_02,29,-5.649946198248089,1.9283094080948886,-26.384753523806413,-5.414239598498362,1.6528366355099045,-24.115503020405498,edge_ureter_04,0.125,2.6826998096923504,1.1826998096923504
420,entry_to_calyx_lower_02,30,-5.414239598498362,1.6528366355099045,-24.115503020405498,-5.178532998748635,1.3773638629249205,-21.84625251700458,edge_ureter_04,0.25,2.7758971506663634,1.2758971506663634
421,entry_to_calyx_lower_02,31,-5.178532998748635,1.3773638629249205,-21.84625251700458,-4.942826398998908,1.1018910903399364,-19.577002013603664,edge_ureter_04,0.375,2.869094491640376,1.369094491640376
422,entry_to_calyx_lower_02,32,-4.942826398998908,1.1018910903399364,-19.577002013603664,-4.707119799249181,0.8264183177549522,-17.30775151020275,edge_ureter_04,0.5,2.9622918326143894,1.4622918326143894
423,entry_to_calyx_lower_02,33,-4.707119799249181,0.8264183177549522,-17.30775151020275,-4.4714131994994535,0.5509455451699682,-15.038501006801832,edge_ureter_04,0.625,3.0554891735884024,1.5554891735884024
424,entry_to_calyx_lower_02,34,-4.4714131994994535,0.5509455451699682,-15.038501006801832,-4.235706599749727,0.2754727725849841,-12.769250503400915,edge_ureter_04,0.75,3.1486865145624154,1.6486865145624154
425,entry_to_calyx_lower_02,35,-4.235706599749727,0.2754727725849841,-12.769250503400915,-3.5,0.0,-9.1875,edge_ureter_04,0.875,3.241883855536428,1.741883855536428
426,entry_to_calyx_lower_02,36,-3.5,0.0,-9.1875,-3.0,0.0,-7.875,edge_upj_pelvis,0.125,3.4681960469466357,1.9681960469466357
427,entry_to_calyx_lower_02,37,-3.0,0.0,-7.875,-2.5,0.0,-6.5625,edge_upj_pelvis,0.25,3.601310897382831,2.101310897382831
428,entry_to_calyx_lower_02,38,-2.5,0.0,-6.5625,-2.0,0.0,-5.25,edge_upj_pelvis,0.375,3.734425747819026,2.234425747819026
429,entry_to_calyx_lower_02,39,-2.0,0.0,-5.25,-1.5,0.0,-3.9375,edge_upj_pelvis,0.5,3.8675405982552205,2.3675405982552205
430,entry_to_calyx_lower_02,40,-1.5,0.0,-3.9375,-1.0,0.0,-2.625,edge_upj_pelvis,0.625,4.000655448691416,2.5006554486914156
431,entry_to_calyx_lower_02,41,-1.0,0.0,-2.625,-0.5,0.0,-1.3125,edge_upj_pelvis,0.75,4.133770299127611,2.633770299127611
432,entry_to_calyx_lower_02,42,-0.5,0.0,-1.3125,0.725,0.24757252640053568,-1.3180890081278946,edge_upj_pelvis,0.875,4.266885149563806,2.766885149563806
433,entry_to_calyx_lower_02,43,0.725,0.24757252640053568,-1.3180890081278946,1.45,0.49514505280107135,-2.6361780162557893,edge_pelvis_major_lower,0.125,3.8923676579069992,2.3923676579069992
434,entry_to_calyx_lower_02,44,1.45,0.49514505280107135,-2.6361780162557893,2.175,0.742717579201607,-3.954267024383684,edge_pelvis_major_lower,0.25,3.8032334024350045,2.3032334024350045
435,entry_to_calyx_lower_02,45,2.175,0.742717579201607,-3.954267024383684,2.9,0.9902901056021427,-5.272356032511579,edge_pelvis_major_lower,0.375,3.7140991469630107,2.2140991469630107
436,entry_to_calyx_lower_02,46,2.9,0.9902901056021427,-5.272356032511579,3.625,1.2378626320026784,-6.590445040639473,edge_pelvis_major_lower,0.5,3.6249648914910164,2.1249648914910164
437,entry_to_calyx_lower_02,47,3.625,1.2378626320026784,-6.590445040639473,4.35,1.485435158403214,-7.908534048767368,edge_pelvis_major_lower,0.625,3.5358306360190217,2.0358306360190217
438,entry_to_calyx_lower_02,48,4.35,1.485435158403214,-7.908534048767368,5.075,1.7330076848037497,-9.226623056895262,edge_pelvis_major_lower,0.75,3.446696380547028,1.9466963805470279
439,entry_to_calyx_lower_02,49,5.075,1.7330076848037497,-9.226623056895262,6.370845256607561,2.012365739835163,-11.708518184129453,edge_pelvis_major_lower,0.875,3.3575621250750336,1.8575621250750336
440,entry_to_calyx_lower_02,50,6.370845256607561,2.012365739835163,-11.708518184129453,6.941690513215122,2.04415126846604,-12.872324303235752,edge_lower_access_01,0.125,3.073698609770176,1.573698609770176
441,entry_to_calyx_lower_02,51,6.941690513215122,2.04415126846604,-12.872324303235752,7.512535769822684,2.075936797096918,-14.036130422342048,edge_lower_access_01,0.25,3.041323082461819,1.541323082461819
442,entry_to_calyx_lower_02,52,7.512535769822684,2.075936797096918,-14.036130422342048,8.083381026430246,2.107722325727795,-15.199936541448345,edge_lower_access_01,0.375,3.0089475551534623,1.5089475551534623
443,entry_to_calyx_lower_02,53,8.083381026430246,2.107722325727795,-15.199936541448345,8.654226283037808,2.1395078543586723,-16.363742660554642,edge_lower_access_01,0.5,2.9765720278451058,1.4765720278451058
444,entry_to_calyx_lower_02,54,8.654226283037808,2.1395078543586723,-16.363742660554642,9.225071539645368,2.1712933829895498,-17.52754877966094,edge_lower_access_01,0.625,2.9441965005367488,1.4441965005367488
445,entry_to_calyx_lower_02,55,9.225071539645368,2.1712933829895498,-17.52754877966094,9.795916796252929,2.2030789116204272,-18.691354898767237,edge_lower_access_01,0.75,2.911820973228392,1.4118209732283922
446,entry_to_calyx_lower_02,56,9.795916796252929,2.2030789116204272,-18.691354898767237,10.935470110680818,2.2536574791452866,-21.094467361480557,edge_lower_access_01,0.875,2.879445445920035,1.3794454459200352
447,entry_to_calyx_lower_02,57,10.935470110680818,2.2536574791452866,-21.094467361480557,11.504178168501145,2.272450518039268,-22.333773705087584,edge_lower_access_02,0.125,2.8146943913033216,1.3146943913033216
448,entry_to_calyx_lower_02,58,11.504178168501145,2.272450518039268,-22.333773705087584,12.072886226321472,2.2912435569332494,-23.573080048694607,edge_lower_access_02,0.25,2.7823188639949654,1.2823188639949654
449,entry_to_calyx_lower_02,59,12.072886226321472,2.2912435569332494,-23.573080048694607,12.641594284141798,2.3100365958272313,-24.812386392301633,edge_lower_access_02,0.375,2.7499433366866084,1.2499433366866084
450,entry_to_calyx_lower_02,60,12.641594284141798,2.3100365958272313,-24.812386392301633,13.210302341962123,2.3288296347212127,-26.051692735908656,edge_lower_access_02,0.5,2.717567809378252,1.2175678093782518
451,entry_to_calyx_lower_02,61,13.210302341962123,2.3288296347212127,-26.051692735908656,13.77901039978245,2.347622673615194,-27.29099907951568,edge_lower_access_02,0.625,2.6851922820698952,1.1851922820698952
452,entry_to_calyx_lower_02,62,13.77901039978245,2.347622673615194,-27.29099907951568,14.34771845760278,2.3664157125091756,-28.530305423122705,edge_lower_access_02,0.75,2.652816754761538,1.1528167547615382
453,entry_to_calyx_lower_02,63,14.34771845760278,2.3664157125091756,-28.530305423122705,16.49413551699744,2.8651147884706445,-29.8943229987258,edge_lower_access_02,0.875,2.620441227453182,1.120441227453182
454,entry_to_calyx_lower_02,64,16.49413551699744,2.8651147884706445,-29.8943229987258,18.07184451857177,3.345020825538132,-30.01903423072188,edge_calyx_lower_02_proximal,0.125,1.3401725670392246,-0.1598274329607754
455,entry_to_calyx_lower_02,65,18.07184451857177,3.345020825538132,-30.01903423072188,19.6495535201461,3.824926862605619,-30.143745462717952,edge_calyx_lower_02_proximal,0.25,1.3251127881060871,-0.17488721189391288
456,entry_to_calyx_lower_02,66,19.6495535201461,3.824926862605619,-30.143745462717952,21.227262521720434,4.304832899673106,-30.268456694714025,edge_calyx_lower_02_proximal,0.375,1.3100530091729496,-0.18994699082705035
457,entry_to_calyx_lower_02,67,21.227262521720434,4.304832899673106,-30.268456694714025,22.804971523294768,4.7847389367405935,-30.3931679267101,edge_calyx_lower_02_proximal,0.5,1.2949932302398124,-0.2050067697601876
458,entry_to_calyx_lower_02,68,22.804971523294768,4.7847389367405935,-30.3931679267101,24.382680524869095,5.264644973808081,-30.517879158706172,edge_calyx_lower_02_proximal,0.625,1.279933451306675,-0.2200665486933251
459,entry_to_calyx_lower_02,69,24.382680524869095,5.264644973808081,-30.517879158706172,25.96038952644343,5.7445510108755675,-30.642590390702246,edge_calyx_lower_02_proximal,0.75,1.2648736723735374,-0.23512632762646257
460,entry_to_calyx_lower_02,70,25.96038952644343,5.7445510108755675,-30.642590390702246,28.545129042531524,6.254514633281286,-30.64815001782232,edge_calyx_lower_02_proximal,0.875,1.2498138934404,-0.25018610655960005
461,entry_to_calyx_lower_02,71,28.545129042531524,6.254514633281286,-30.64815001782232,29.552159557045286,6.284572218619519,-30.528998412946322,edge_calyx_lower_02_distal,0.125,1.2501885409386035,-0.24981145906139646
462,entry_to_calyx_lower_02,72,29.552159557045286,6.284572218619519,-30.528998412946322,30.55919007155905,6.31462980395775,-30.40984680807032,edge_calyx_lower_02_distal,0.25,1.2656229673699442,-0.23437703263005583
463,entry_to_calyx_lower_02,73,30.55919007155905,6.31462980395775,-30.40984680807032,31.566220586072813,6.3446873892959825,-30.29069520319432,edge_calyx_lower_02_distal,0.375,1.281057393801285,-0.21894260619871497
464,entry_to_calyx_lower_02,74,31.566220586072813,6.3446873892959825,-30.29069520319432,32.573251100586575,6.374744974634214,-30.171543598318323,edge_calyx_lower_02_distal,0.5,1.2964918202326259,-0.20350817976737412
465,entry_to_calyx_lower_02,75,32.573251100586575,6.374744974634214,-30.171543598318323,33.58028161510034,6.404802559972445,-30.05239199344232,edge_calyx_lower_02_distal,0.625,1.3119262466639667,-0.18807375333603327
466,entry_to_calyx_lower_02,76,33.58028161510034,6.404802559972445,-30.05239199344232,34.5873121296141,6.434860145310678,-29.933240388566322,edge_calyx_lower_02_distal,0.75,1.3273606730953076,-0.17263932690469241
467,entry_to_calyx_lower_02,77,34.5873121296141,6.434860145310678,-29.933240388566322,35.59434264412786,6.464917730648909,-29.814088783690323,edge_calyx_lower_02_distal,0.875,1.3427950995266482,-0.15720490047335178
468,entry_to_calyx_lower_02,78,35.59434264412786,6.464917730648909,-29.814088783690323,36.60137315864163,6.494975315987141,-29.694937178814325,edge_calyx_lower_02_distal,1.0,1.358229525957989,-0.14177047404201093
469,entry_to_calyx_lower_03,0,-3.9784874627864335,0.0,-101.27002013603666,-3.7939905815175696,0.09053934407379334,-99.00076963263574,edge_ureter_00,0.0,2.629709537291992,1.1297095372919919
470,entry_to_calyx_lower_03,1,-3.7939905815175696,0.09053934407379334,-99.00076963263574,-3.609493700248706,0.18107868814758668,-96.73151912923483,edge_ureter_00,0.125,2.625472259373071,1.1254722593730708
471,entry_to_calyx_lower_03,2,-3.609493700248706,0.18107868814758668,-96.73151912923483,-3.424996818979842,0.27161803222138003,-94.46226862583391,edge_ureter_00,0.25,2.621234981454149,1.121234981454149
472,entry_to_calyx_lower_03,3,-3.424996818979842,0.27161803222138003,-94.46226862583391,-3.240499937710978,0.36215737629517336,-92.19301812243299,edge_ureter_00,0.375,2.616997703535228,1.1169977035352279
473,entry_to_calyx_lower_03,4,-3.240499937710978,0.36215737629517336,-92.19301812243299,-3.0560030564421146,0.4526967203689667,-89.92376761903208,edge_ureter_00,0.5,2.6127604256163064,1.1127604256163064
474,entry_to_calyx_lower_03,5,-3.0560030564421146,0.4526967203689667,-89.92376761903208,-2.8715061751732502,0.5432360644427601,-87.65451711563117,edge_ureter_00,0.625,2.608523147697385,1.108523147697385
475,entry_to_calyx_lower_03,6,-2.8715061751732502,0.5432360644427601,-87.65451711563117,-2.687009293904387,0.6337754085165533,-85.38526661223025,edge_ureter_00,0.75,2.6042858697784634,1.1042858697784634
476,entry_to_calyx_lower_03,7,-2.687009293904387,0.6337754085165533,-85.38526661223025,-2.5783847025389526,1.0948666462917689,-80.84676560542842,edge_ureter_00,0.875,2.6000485918595415,1.1000485918595415
477,entry_to_calyx_lower_03,8,-2.5783847025389526,1.0948666462917689,-80.84676560542842,-2.654256992442382,1.4654185399931912,-78.57751510202749,edge_ureter_01,0.125,2.5847145855578013,1.0847145855578013
478,entry_to_calyx_lower_03,9,-2.654256992442382,1.4654185399931912,-78.57751510202749,-2.730129282345812,1.8359704336946132,-76.30826459862658,edge_ureter_01,0.25,2.573617857174982,1.0736178571749821
479,entry_to_calyx_lower_03,10,-2.730129282345812,1.8359704336946132,-76.30826459862658,-2.806001572249241,2.2065223273960357,-74.03901409522567,edge_ureter_01,0.375,2.562521128792163,1.062521128792163
480,entry_to_calyx_lower_03,11,-2.806001572249241,2.2065223273960357,-74.03901409522567,-2.8818738621526707,2.5770742210974578,-71.76976359182474,edge_ureter_01,0.5,2.551424400409344,1.0514244004093438
481,entry_to_calyx_lower_03,12,-2.8818738621526707,2.5770742210974578,-71.76976359182474,-2.957746152056101,2.94762611479888,-69.50051308842383,edge_ureter_01,0.625,2.5403276720265247,1.0403276720265247
482,entry_to_calyx_lower_03,13,-2.957746152056101,2.94762611479888,-69.50051308842383,-3.03361844195953,3.318178008500302,-67.2312625850229,edge_ureter_01,0.75,2.529230943643706,1.029230943643706
483,entry_to_calyx_lower_03,14,-3.03361844195953,3.318178008500302,-67.2312625850229,-3.4022086677842514,3.625495521757307,-62.692761578221074,edge_ureter_01,0.875,2.5181342152608863,1.0181342152608863
484,entry_to_calyx_lower_03,15,-3.4022086677842514,3.625495521757307,-62.692761578221074,-3.694926603705543,3.5622611413128893,-60.42351107482016,edge_ureter_02,0.125,2.5031637251948764,1.0031637251948764
485,entry_to_calyx_lower_03,16,-3.694926603705543,3.5622611413128893,-60.42351107482016,-3.9876445396268347,3.4990267608684724,-58.15426057141924,edge_ureter_02,0.25,2.4992899635116856,0.9992899635116856
486,entry_to_calyx_lower_03,17,-3.9876445396268347,3.4990267608684724,-58.15426057141924,-4.280362475548126,3.435792380424055,-55.88501006801833,edge_ureter_02,0.375,2.495416201828495,0.9954162018284949
487,entry_to_calyx_lower_03,18,-4.280362475548126,3.435792380424055,-55.88501006801833,-4.573080411469418,3.3725579999796373,-53.61575956461741,edge_ureter_02,0.5,2.4915424401453037,0.9915424401453037
488,entry_to_calyx_lower_03,19,-4.573080411469418,3.3725579999796373,-53.61575956461741,-4.86579834739071,3.3093236195352205,-51.346509061216494,edge_ureter_02,0.625,2.4876686784621125,0.9876686784621125
489,entry_to_calyx_lower_03,20,-4.86579834739071,3.3093236195352205,-51.346509061216494,-5.158516283312002,3.2460892390908027,-49.07725855781558,edge_ureter_02,0.75,2.4837949167789217,0.9837949167789217
490,entry_to_calyx_lower_03,21,-5.158516283312002,3.2460892390908027,-49.07725855781558,-5.505536541578858,3.060470773900571,-44.53875755101375,edge_ureter_02,0.875,2.479921155095731,0.979921155095731
491,entry_to_calyx_lower_03,22,-5.505536541578858,3.060470773900571,-44.53875755101375,-5.5598388639244245,2.9380866891547575,-42.26950704761283,edge_ureter_03,0.125,2.4902292778257644,0.9902292778257644
492,entry_to_calyx_lower_03,23,-5.5598388639244245,2.9380866891547575,-42.26950704761283,-5.61414118626999,2.8157026044089433,-40.000256544211915,edge_ureter_03,0.25,2.5044111622389895,1.0044111622389895
493,entry_to_calyx_lower_03,24,-5.61414118626999,2.8157026044089433,-40.000256544211915,-5.668443508615555,2.693318519663129,-37.731006040810996,edge_ureter_03,0.375,2.5185930466522137,1.0185930466522137
494,entry_to_calyx_lower_03,25,-5.668443508615555,2.693318519663129,-37.731006040810996,-5.72274583096112,2.570934434917315,-35.46175553741008,edge_ureter_03,0.5,2.532774931065439,1.0327749310654388
495,entry_to_calyx_lower_03,26,-5.72274583096112,2.570934434917315,-35.46175553741008,-5.777048153306685,2.4485503501715007,-33.192505034009166,edge_ureter_03,0.625,2.546956815478663,1.046956815478663
496,entry_to_calyx_lower_03,27,-5.777048153306685,2.4485503501715007,-33.192505034009166,-5.8313504756522505,2.326166265425687,-30.923254530608247,edge_ureter_03,0.75,2.561138699891888,1.0611386998918881
497,entry_to_calyx_lower_03,28,-5.8313504756522505,2.326166265425687,-30.923254530608247,-5.649946198248089,1.9283094080948886,-26.384753523806413,edge_ureter_03,0.875,2.575320584305113,1.0753205843051128
498,entry_to_calyx_lower_03,29,-5.649946198248089,1.9283094080948886,-26.384753523806413,-5.414239598498362,1.6528366355099045,-24.115503020405498,edge_ureter_04,0.125,2.6826998096923504,1.1826998096923504
499,entry_to_calyx_lower_03,30,-5.414239598498362,1.6528366355099045,-24.115503020405498,-5.178532998748635,1.3773638629249205,-21.84625251700458,edge_ureter_04,0.25,2.7758971506663634,1.2758971506663634
500,entry_to_calyx_lower_03,31,-5.178532998748635,1.3773638629249205,-21.84625251700458,-4.942826398998908,1.1018910903399364,-19.577002013603664,edge_ureter_04,0.375,2.869094491640376,1.369094491640376
501,entry_to_calyx_lower_03,32,-4.942826398998908,1.1018910903399364,-19.577002013603664,-4.707119799249181,0.8264183177549522,-17.30775151020275,edge_ureter_04,0.5,2.9622918326143894,1.4622918326143894
502,entry_to_calyx_lower_03,33,-4.707119799249181,0.8264183177549522,-17.30775151020275,-4.4714131994994535,0.5509455451699682,-15.038501006801832,edge_ureter_04,0.625,3.0554891735884024,1.5554891735884024
503,entry_to_calyx_lower_03,34,-4.4714131994994535,0.5509455451699682,-15.038501006801832,-4.235706599749727,0.2754727725849841,-12.769250503400915,edge_ureter_04,0.75,3.1486865145624154,1.6486865145624154
504,entry_to_calyx_lower_03,35,-4.235706599749727,0.2754727725849841,-12.769250503400915,-3.5,0.0,-9.1875,edge_ureter_04,0.875,3.241883855536428,1.741883855536428
505,entry_to_calyx_lower_03,36,-3.5,0.0,-9.1875,-3.0,0.0,-7.875,edge_upj_pelvis,0.125,3.4681960469466357,1.9681960469466357
506,entry_to_calyx_lower_03,37,-3.0,0.0,-7.875,-2.5,0.0,-6.5625,edge_upj_pelvis,0.25,3.601310897382831,2.101310897382831
507,entry_to_calyx_lower_03,38,-2.5,0.0,-6.5625,-2.0,0.0,-5.25,edge_upj_pelvis,0.375,3.734425747819026,2.234425747819026
508,entry_to_calyx_lower_03,39,-2.0,0.0,-5.25,-1.5,0.0,-3.9375,edge_upj_pelvis,0.5,3.8675405982552205,2.3675405982552205
509,entry_to_calyx_lower_03,40,-1.5,0.0,-3.9375,-1.0,0.0,-2.625,edge_upj_pelvis,0.625,4.000655448691416,2.5006554486914156
510,entry_to_calyx_lower_03,41,-1.0,0.0,-2.625,-0.5,0.0,-1.3125,edge_upj_pelvis,0.75,4.133770299127611,2.633770299127611
511,entry_to_calyx_lower_03,42,-0.5,0.0,-1.3125,0.725,0.24757252640053568,-1.3180890081278946,edge_upj_pelvis,0.875,4.266885149563806,2.766885149563806
512,entry_to_calyx_lower_03,43,0.725,0.24757252640053568,-1.3180890081278946,1.45,0.49514505280107135,-2.6361780162557893,edge_pelvis_major_lower,0.125,3.8923676579069992,2.3923676579069992
513,entry_to_calyx_lower_03,44,1.45,0.49514505280107135,-2.6361780162557893,2.175,0.742717579201607,-3.954267024383684,edge_pelvis_major_lower,0.25,3.8032334024350045,2.3032334024350045
514,entry_to_calyx_lower_03,45,2.175,0.742717579201607,-3.954267024383684,2.9,0.9902901056021427,-5.272356032511579,edge_pelvis_major_lower,0.375,3.7140991469630107,2.2140991469630107
515,entry_to_calyx_lower_03,46,2.9,0.9902901056021427,-5.272356032511579,3.625,1.2378626320026784,-6.590445040639473,edge_pelvis_major_lower,0.5,3.6249648914910164,2.1249648914910164
516,entry_to_calyx_lower_03,47,3.625,1.2378626320026784,-6.590445040639473,4.35,1.485435158403214,-7.908534048767368,edge_pelvis_major_lower,0.625,3.5358306360190217,2.0358306360190217
517,entry_to_calyx_lower_03,48,4.35,1.485435158403214,-7.908534048767368,5.075,1.7330076848037497,-9.226623056895262,edge_pelvis_major_lower,0.75,3.446696380547028,1.9466963805470279
518,entry_to_calyx_lower_03,49,5.075,1.7330076848037497,-9.226623056895262,6.370845256607561,2.012365739835163,-11.708518184129453,edge_pelvis_major_lower,0.875,3.3575621250750336,1.8575621250750336
519,entry_to_calyx_lower_03,50,6.370845256607561,2.012365739835163,-11.708518184129453,6.941690513215122,2.04415126846604,-12.872324303235752,edge_lower_access_01,0.125,3.073698609770176,1.573698609770176
520,entry_to_calyx_lower_03,51,6.941690513215122,2.04415126846604,-12.872324303235752,7.512535769822684,2.075936797096918,-14.036130422342048,edge_lower_access_01,0.25,3.041323082461819,1.541323082461819
521,entry_to_calyx_lower_03,52,7.512535769822684,2.075936797096918,-14.036130422342048,8.083381026430246,2.107722325727795,-15.199936541448345,edge_lower_access_01,0.375,3.0089475551534623,1.5089475551534623
522,entry_to_calyx_lower_03,53,8.083381026430246,2.107722325727795,-15.199936541448345,8.654226283037808,2.1395078543586723,-16.363742660554642,edge_lower_access_01,0.5,2.9765720278451058,1.4765720278451058
523,entry_to_calyx_lower_03,54,8.654226283037808,2.1395078543586723,-16.363742660554642,9.225071539645368,2.1712933829895498,-17.52754877966094,edge_lower_access_01,0.625,2.9441965005367488,1.4441965005367488
524,entry_to_calyx_lower_03,55,9.225071539645368,2.1712933829895498,-17.52754877966094,9.795916796252929,2.2030789116204272,-18.691354898767237,edge_lower_access_01,0.75,2.911820973228392,1.4118209732283922
525,entry_to_calyx_lower_03,56,9.795916796252929,2.2030789116204272,-18.691354898767237,10.935470110680818,2.2536574791452866,-21.094467361480557,edge_lower_access_01,0.875,2.879445445920035,1.3794454459200352
526,entry_to_calyx_lower_03,57,10.935470110680818,2.2536574791452866,-21.094467361480557,11.504178168501145,2.272450518039268,-22.333773705087584,edge_lower_access_02,0.125,2.8146943913033216,1.3146943913033216
527,entry_to_calyx_lower_03,58,11.504178168501145,2.272450518039268,-22.333773705087584,12.072886226321472,2.2912435569332494,-23.573080048694607,edge_lower_access_02,0.25,2.7823188639949654,1.2823188639949654
528,entry_to_calyx_lower_03,59,12.072886226321472,2.2912435569332494,-23.573080048694607,12.641594284141798,2.3100365958272313,-24.812386392301633,edge_lower_access_02,0.375,2.7499433366866084,1.2499433366866084
529,entry_to_calyx_lower_03,60,12.641594284141798,2.3100365958272313,-24.812386392301633,13.210302341962123,2.3288296347212127,-26.051692735908656,edge_lower_access_02,0.5,2.717567809378252,1.2175678093782518
530,entry_to_calyx_lower_03,61,13.210302341962123,2.3288296347212127,-26.051692735908656,13.77901039978245,2.347622673615194,-27.29099907951568,edge_lower_access_02,0.625,2.6851922820698952,1.1851922820698952
531,entry_to_calyx_lower_03,62,13.77901039978245,2.347622673615194,-27.29099907951568,14.34771845760278,2.3664157125091756,-28.530305423122705,edge_lower_access_02,0.75,2.652816754761538,1.1528167547615382
532,entry_to_calyx_lower_03,63,14.34771845760278,2.3664157125091756,-28.530305423122705,15.482997374456197,2.391009300560243,-31.08441833483748,edge_lower_access_02,0.875,2.620441227453182,1.120441227453182
533,entry_to_calyx_lower_03,64,15.482997374456197,2.391009300560243,-31.08441833483748,16.04956823348929,2.396809849717329,-32.399224902945235,edge_lower_access_03,0.125,2.5556901728364685,1.0556901728364685
534,entry_to_calyx_lower_03,65,16.04956823348929,2.396809849717329,-32.399224902945235,16.61613909252238,2.4026103988744145,-33.714031471052984,edge_lower_access_03,0.25,2.523314645528112,1.023314645528112
535,entry_to_calyx_lower_03,66,16.61613909252238,2.4026103988744145,-33.714031471052984,17.182709951555474,2.4084109480315004,-35.02883803916073,edge_lower_access_03,0.375,2.490939118219755,0.9909391182197549
536,entry_to_calyx_lower_03,67,17.182709951555474,2.4084109480315004,-35.02883803916073,17.749280810588562,2.414211497188586,-36.34364460726849,edge_lower_access_03,0.5,2.4585635909113983,0.9585635909113983
537,entry_to_calyx_lower_03,68,17.749280810588562,2.414211497188586,-36.34364460726849,18.315851669621658,2.420012046345672,-37.658451175376236,edge_lower_access_03,0.625,2.4261880636030417,0.9261880636030417
538,entry_to_calyx_lower_03,69,18.315851669621658,2.420012046345672,-37.658451175376236,18.882422528654747,2.4258125955027583,-38.97325774348399,edge_lower_access_03,0.75,2.3938125362946847,0.8938125362946847
539,entry_to_calyx_lower_03,70,18.882422528654747,2.4258125955027583,-38.97325774348399,20.414317926003676,1.8313848515762818,-40.73984643696397,edge_lower_access_03,0.875,2.361437008986328,0.8614370089863281
540,entry_to_calyx_lower_03,71,20.414317926003676,1.8313848515762818,-40.73984643696397,21.37964246431951,1.2311565584927195,-41.1916285623362,edge_calyx_lower_03_proximal,0.125,1.7217100812922053,0.22171008129220526
541,entry_to_calyx_lower_03,72,21.37964246431951,1.2311565584927195,-41.1916285623362,22.344967002635343,0.6309282654091575,-41.643410687708425,edge_calyx_lower_03_proximal,0.25,1.7296333187707562,0.2296333187707562
542,entry_to_calyx_lower_03,73,22.344967002635343,0.6309282654091575,-41.643410687708425,23.310291540951177,0.030699972325595404,-42.09519281308066,edge_calyx_lower_03_proximal,0.375,1.737556556249307,0.23755655624930694
543,entry_to_calyx_lower_03,74,23.310291540951177,0.030699972325595404,-42.09519281308066,24.27561607926701,-0.5695283207579667,-42.546974938452884,edge_calyx_lower_03_proximal,0.5,1.7454797937278577,0.24547979372785766
544,entry_to_calyx_lower_03,75,24.27561607926701,-0.5695283207579667,-42.546974938452884,25.240940617582847,-1.1697566138415287,-42.99875706382511,edge_calyx_lower_03_proximal,0.625,1.7534030312064082,0.25340303120640817
545,entry_to_calyx_lower_03,76,25.240940617582847,-1.1697566138415287,-42.99875706382511,26.206265155898684,-1.7699849069250908,-43.45053918919734,edge_calyx_lower_03_proximal,0.75,1.7613262686849591,0.2613262686849591
546,entry_to_calyx_lower_03,77,26.206265155898684,-1.7699849069250908,-43.45053918919734,28.075168590436608,-2.602819791342687,-43.97687552517953,edge_calyx_lower_03_proximal,0.875,1.7692495061635098,0.26924950616350984
547,entry_to_calyx_lower_03,78,28.075168590436608,-2.602819791342687,-43.97687552517953,28.97874748665869,-2.8354263826767214,-44.0514297357895,edge_calyx_lower_03_distal,0.125,1.7993874029375865,0.2993874029375865
548,entry_to_calyx_lower_03,79,28.97874748665869,-2.8354263826767214,-44.0514297357895,29.882326382880777,-3.0680329740107557,-44.12598394639946,edge_calyx_lower_03_distal,0.25,1.8216020622331122,0.32160206223311216
549,entry_to_calyx_lower_03,80,29.882326382880777,-3.0680329740107557,-44.12598394639946,30.785905279102867,-3.30063956534479,-44.200538157009426,edge_calyx_lower_03_distal,0.375,1.8438167215286378,0.34381672152863785
550,entry_to_calyx_lower_03,81,30.785905279102867,-3.30063956534479,-44.200538157009426,31.689484175324957,-3.5332461566788242,-44.27509236761939,edge_calyx_lower_03_distal,0.5,1.8660313808241638,0.36603138082416375
551,entry_to_calyx_lower_03,82,31.689484175324957,-3.5332461566788242,-44.27509236761939,32.593063071547036,-3.7658527480128585,-44.349646578229354,edge_calyx_lower_03_distal,0.625,1.8882460401196894,0.38824604011968944
552,entry_to_calyx_lower_03,83,32.593063071547036,-3.7658527480128585,-44.349646578229354,33.49664196776913,-3.998459339346893,-44.42420078883932,edge_calyx_lower_03_distal,0.75,1.9104606994152151,0.4104606994152151
553,entry_to_calyx_lower_03,84,33.49664196776913,-3.998459339346893,-44.42420078883932,34.400220863991215,-4.231065930680927,-44.49875499944928,edge_calyx_lower_03_distal,0.875,1.9326753587107408,0.4326753587107408
554,entry_to_calyx_lower_03,85,34.400220863991215,-4.231065930680927,-44.49875499944928,35.3037997602133,-4.463672522014962,-44.57330921005924,edge_calyx_lower_03_distal,1.0,1.9548900180062667,0.4548900180062667
555,entry_to_calyx_lower_04,0,-3.9784874627864335,0.0,-101.27002013603666,-3.7939905815175696,0.09053934407379334,-99.00076963263574,edge_ureter_00,0.0,2.629709537291992,1.1297095372919919
556,entry_to_calyx_lower_04,1,-3.7939905815175696,0.09053934407379334,-99.00076963263574,-3.609493700248706,0.18107868814758668,-96.73151912923483,edge_ureter_00,0.125,2.625472259373071,1.1254722593730708
557,entry_to_calyx_lower_04,2,-3.609493700248706,0.18107868814758668,-96.73151912923483,-3.424996818979842,0.27161803222138003,-94.46226862583391,edge_ureter_00,0.25,2.621234981454149,1.121234981454149
